AirIn,Air.T,Air.P,WaterIn,Water.T,Water.Density,Mixture.zone.P,riser.outlet.P,P.topsep,FR.topsep.gas,FR.topsep.liquid,P_3phase,Air.Valve,Water.level,Water.coalescer,Water.level.valve,water.tank.level,Fault
152.9927063,18.21734047,1.72251904,0.512893975,24.60032082,996.5474243,1.47608602,1.154773951,1.036463022,8.77784729,0.661230385,1.012879968,27.51012039,54.73315048,98.58550262,0.0,1.428025007,2.0
121.9072037,17.88348961,1.284665942,0.100438297,24.27474022,996.7213135,1.230887055,1.030079007,1.022086024,0.001468718,0.068325602,1.002081037,24.96636963,62.25646973,98.70340729,2.190481901,1.431792021,2.0
147.3659058,18.21799088,1.686043978,0.501192927,24.59333992,996.6356201,1.409060001,1.124495029,1.025331974,7.800065994,0.484589785,1.00218904,27.63430977,62.39842987,98.49759674,8.188425064,1.424200058,2.0
119.9425964,17.77622032,1.250071049,0.095247582,23.50075912,996.7617798,1.290230036,1.018157959,1.020385027,8.99e-05,0.067573421,0.997456074,25.22282028,61.98691177,98.69738007,2.873162031,1.416775942,2.0
121.7069016,17.68294907,1.270985007,0.09767653,24.00345993,996.6663208,1.242486,1.036039948,1.014927983,0.00059041,0.080201201,0.996142924,25.0240593,62.25613022,98.81156158,4.096470833,1.423887014,2.0
119.0317993,17.83241081,1.27612102,0.100078799,24.24556923,996.8591919,1.224439979,1.026026011,1.019745946,0.001857887,0.054484759,0.998860121,25.00568962,61.62990952,98.77671814,1.543637991,1.425884008,2.0
118.6502991,17.90757942,1.222774982,0.092647187,23.50091934,996.8640747,1.280040979,1.017442942,1.024052978,0.001467455,0.07707493,1.003239036,25.23110962,62.01099014,98.72647858,2.342648983,1.420642972,2.0
148.9203949,17.91320038,1.503520012,0.495926887,24.5689106,996.4154053,1.494403005,1.142614961,1.022964954,6.07981205,0.603431404,0.999499679,27.48823929,62.0321312,98.58280945,8.152612686,1.411174059,2.0
118.7934036,17.81109047,1.268630981,0.099501029,24.2402401,996.5946045,1.226418972,1.017681003,1.019986987,1.66e-05,0.066815853,0.996969998,25.05344009,62.37458038,98.71729279,3.191598892,1.431821942,2.0
153.7579956,18.21763992,1.70976305,0.49891901,24.54330063,996.5883789,1.446885943,1.157397032,1.028697014,9.704433441,0.561119616,1.006536961,27.38412094,62.43896103,98.4510498,3.50748992,1.424051046,2.0
147.9810028,17.87624931,1.450742006,0.504657328,24.56889915,996.3198853,1.417014956,1.125687003,1.027138948,4.249687195,0.748920679,1.00197196,27.59473991,63.13832855,98.5578537,8.156773567,1.420493007,2.0
120.4098969,17.67604065,1.170496941,0.097617537,23.81498909,996.6685791,1.168485045,1.004091024,1.021602988,0.000400263,0.033975501,1.003486991,25.16371918,61.67430878,98.78936005,2.717046976,1.423622012,2.0
118.4596024,17.78800964,1.247280955,0.094993778,23.42239952,996.7717896,1.282691956,1.012912989,1.023460984,5.67e-05,0.071215153,1.001932979,25.25791931,61.84782028,98.72328186,1.969794989,1.420482039,2.0
119.7042007,17.94907951,1.232434988,0.092476882,23.28108025,996.8707886,1.291231036,1.012912989,1.018617034,0.000403376,0.066527463,0.998047411,25.20774078,62.06583023,98.7578125,2.475697041,1.421614051,2.0
122.3315964,17.85092926,1.253306985,0.093639039,23.53232956,996.8250732,1.288329005,1.018635035,1.023460984,0.000369732,0.071847633,1.003028035,25.15619087,62.06940842,98.73293304,2.589099884,1.421334982,2.0
152.2106018,17.91123009,1.498556972,0.495943606,24.75741005,996.8621216,1.501827002,1.129977942,1.020725012,9.35869503,1.338515997,0.998867929,27.36665916,61.96450043,98.69582367,8.107930183,1.410660028,2.0
148.1940002,17.9552803,1.637336969,0.49836579,24.66315079,995.5186768,1.469583988,1.163118958,1.025318027,5.788701057,0.795465171,1.00296402,27.49478912,61.84648895,98.65418243,7.438593864,1.42158401,2.0
120.1143036,17.67313004,1.233031988,0.097467259,23.82023048,996.6746216,1.252789021,1.005879045,1.021566033,0.000380585,0.036856581,1.001621008,25.1384697,61.90108109,98.71618652,0.167104095,1.430663943,2.0
121.6545029,17.8619709,1.284172058,0.100313596,24.53749084,996.769104,1.224938989,1.022210956,1.019911051,0.000544581,0.079294771,0.998950779,24.93928909,61.52341843,98.78214264,1.998347998,1.423995972,2.0
148.4149933,17.95266914,1.616572976,0.498644292,24.65136909,995.5402832,1.410608053,1.149291039,1.019745946,8.268945694,0.774400175,0.998354316,27.45038033,62.1115303,98.66651917,7.803906918,1.422711015,2.0
123.4330978,17.77942085,1.259974957,0.095178567,23.34388924,996.7645264,1.297011018,1.031270981,1.022797942,8.09e-05,0.079115637,1.000421047,25.06012917,61.78591919,98.75164795,2.372710943,1.419705033,2.0
119.0794983,17.89240074,1.219066978,0.092709526,23.28108025,996.8615723,1.273236036,1.019350052,1.017519951,1.32e-06,0.07627663,0.997530222,25.0707798,61.9895401,98.80979156,2.628266096,1.420176029,2.0
119.5944977,17.90460014,1.230865002,0.092659444,23.15546036,996.8635864,1.287832022,1.012197971,1.025099993,0.001543957,0.040766131,1.003798008,25.17086029,61.93201828,98.79766846,2.24991107,1.420550942,2.0
153.0021973,17.9149704,1.483819962,0.495911896,24.53749084,996.4251709,1.490412951,1.14022994,1.02324295,8.338133812,0.573061585,0.999294877,27.3898201,62.02956009,98.59549713,8.15242672,1.412230968,2.0
148.9252014,18.2181797,1.693429947,0.49791649,24.63190079,996.6624146,1.38249898,1.105659008,1.01830101,8.790287971,0.717571199,0.997231126,27.45240021,61.84767914,98.38078308,7.786242008,1.42324698,2.0
118.8696976,17.85495949,1.251554012,0.093552209,23.1593895,996.8284912,1.288130999,1.021257997,1.021198988,0.000335318,0.060015619,0.998489976,25.11454964,61.97880936,98.71099854,2.552120924,1.421622992,2.0
151.8148956,17.91074944,1.480841994,0.495947689,24.60757065,996.8546753,1.498898029,1.155490041,1.018795967,7.576357841,0.526649296,0.996591628,27.41233063,62.06623077,98.67356873,8.270648956,1.409970999,2.0
118.2473984,17.72011948,1.276329041,0.097993791,23.85338974,996.6538696,1.257043958,1.003852963,1.020532966,0.000141187,0.037982881,0.998474777,25.19074059,61.91490936,98.68160248,0.243249699,1.425477982,2.0
119.7017975,17.73263931,1.249891043,0.09618599,23.72076988,996.7249146,1.287811041,1.009812951,1.018439054,0.000212813,0.069499344,0.998303175,25.14182091,62.0678215,98.81569672,2.53896904,1.421674013,2.0
119.6183014,17.87424088,1.252275944,0.093137003,23.30167007,996.8447876,1.28570497,1.010529041,1.019745946,0.000170747,0.06060984,0.997456074,25.1307106,62.01742935,98.74447632,2.120320082,1.421054959,2.0
118.6813965,17.84580994,1.257254004,0.09374924,23.24967003,996.8206787,1.293126941,1.014104962,1.023460984,0.000413412,0.068275757,1.003054976,25.2177906,61.74753952,98.74986267,2.417098045,1.419438958,2.0
119.3464966,17.72488022,1.252120018,0.096352957,23.57000923,996.7183838,1.292785048,1.023404002,1.020807028,0.000234677,0.05391122,1.001057982,25.29187012,62.07254028,98.73397064,2.392967939,1.420305967,2.0
119.9092026,17.87368965,1.272385001,0.100381598,24.31757927,996.742981,1.21251297,1.017681003,1.021522999,0.001047905,0.081858009,0.999728978,25.1158905,62.14699936,98.70903015,4.235385895,1.427355051,2.0
121.1251984,17.82596016,1.265627027,0.099904001,24.09769058,996.9262085,1.214735031,1.018635035,1.019745946,0.01023348,0.080879226,0.999313593,24.94055939,61.64556122,98.7935791,3.760607958,1.427320004,2.0
119.1223984,17.82111931,1.261999011,0.099772647,24.25476074,996.5839233,1.21499002,1.01481998,1.020470977,0.00015991,0.058828838,0.999023318,25.0322094,62.26089859,98.73903656,1.177158952,1.431045055,2.0
153.7556,17.88939095,1.54046905,0.497116596,24.72326088,996.5236816,1.497418046,1.084915996,1.023952007,7.439823151,0.945066512,0.999313593,27.42379951,61.75231171,98.65892792,7.881952763,1.413862944,2.0
121.0535965,17.8096199,1.282096982,0.099460959,23.9928093,996.5961304,1.23171699,1.023641944,1.023460984,0.022349419,0.06663616,1.002380967,25.03018951,62.02888107,98.7501297,4.143333912,1.428835988,2.0
119.2463989,17.84229088,1.248213053,0.093824938,23.21826935,996.817688,1.282870054,1.00790596,1.01788795,0.000443414,0.07557743,0.997332811,25.17399979,62.17950058,98.70298004,2.756767988,1.41929996,2.0
119.1390991,17.92737961,1.218443036,0.092565939,23.23501968,996.8671875,1.277837038,1.009812951,1.019299984,0.000959757,0.100536101,0.999316514,25.12632942,61.88105011,98.8079834,2.799001932,1.421252012,2.0
200.8459015,18.75583076,2.409837008,1.011981964,23.43810081,997.1248169,1.844395995,1.48594296,0.990599513,21.99795914,0.810337603,0.961199403,29.6972599,63.20191956,98.24694061,36.56352997,1.413696051,3.0
118.6169968,18.15357018,1.296093941,0.1013311,24.56166077,996.3790283,1.231065989,1.02578795,1.034291983,0.000801218,0.04120798,1.012264013,25.76103973,62.36133957,98.70245361,1.656955957,1.427847981,3.0
52.05900955,18.33704948,3.203560114,3.53364706,23.15546036,997.7722168,2.444541931,1.611114025,0.971766114,1.059841037,1.352586985,0.951051176,19.55468941,61.99073029,98.15910339,40.84593964,1.401067972,3.0
136.1981964,18.05347061,1.357998967,0.235548303,23.28108025,996.8759155,1.270053983,1.074426055,1.041533947,3.498369932,0.144228399,1.019747019,25.69426918,62.92535019,98.55181122,40.74404144,1.422780037,3.0
148.5579987,18.47538948,1.701259017,0.492455512,24.25476074,991.8889771,1.455675006,1.155012965,1.005139947,9.227806091,0.91656673,0.981915116,27.51605988,61.39812088,98.64098358,10.47084999,1.429551005,3.0
20.0293808,18.24408913,2.787182093,3.499171019,22.49604988,997.4434814,2.297744036,1.376507044,1.009080052,0.815933287,1.959988952,0.993361413,15.44795036,62.06344986,98.41425323,41.38214111,1.394598007,3.0
100.9450989,17.79379082,2.702474117,1.999847054,23.22669983,997.6707764,2.067323923,1.301403999,1.023695946,10.12394047,1.561630011,0.998508215,23.7183609,61.84529114,98.40306091,35.99023819,1.408481002,3.0
20.35363007,18.24637032,2.794940948,3.495326996,22.35467911,997.4335938,2.296001911,1.346465945,1.007984996,1.269916058,1.920822978,0.992338419,15.63465023,61.94781113,98.4204483,39.89435959,1.393937945,3.0
102.2802963,17.60808945,1.972288966,0.98847729,23.71401978,997.1486206,1.682494044,1.298303962,1.065917015,3.144201994,0.875831425,1.043249965,20.49884987,62.91342926,98.66721344,29.99757957,1.414011002,3.0
194.0158997,18.47661018,3.082933903,1.398543954,22.90423965,997.1218872,2.35708499,1.622558951,1.176458001,27.8468399,1.47380197,1.142485976,21.63500023,58.77441025,99.04750061,39.10562134,1.408357024,3.0
118.5263977,19.14019966,1.276815057,0.095578492,19.23222923,998.2744751,1.215940952,1.014582038,1.019317031,0.056208901,0.07869482,0.998860002,24.7711792,61.70866013,98.72205353,2.447505951,1.439615965,3.0
203.3137054,18.53716087,2.783294916,1.15276897,23.02552986,997.1226196,2.178131104,1.603245974,1.208026052,21.05167007,1.164404035,1.179705024,31.40370941,62.45565033,99.2441864,23.2913208,1.414106965,3.0
98.56565094,16.38212967,1.271307945,0.094246067,18.42972946,998.4923706,1.224743962,1.011244059,1.022940993,0.00039845,0.098999061,1.004886031,23.25659943,62.14007187,98.58773804,1.929993033,1.429849029,3.0
99.71484375,16.40851974,1.282721043,0.094523087,18.59452057,998.47052,1.235545039,1.016728044,1.00870204,0.001055049,0.073560253,0.98662889,24.25403976,61.83575058,98.68254852,3.783463955,1.426044941,3.0
148.0572968,16.85238075,1.717556,0.498633891,25.44866943,996.3845215,1.446143031,1.084678054,1.017982006,9.0981884,1.026226044,0.993431509,29.45085907,62.27206039,98.67024231,7.424091816,1.443032026,3.0
205.7355042,19.2824192,1.86818397,0.503815711,22.77864075,993.418396,1.525028944,1.196020961,1.028960943,14.18447971,0.579993904,1.004912972,30.06582069,61.84051895,98.72920227,7.77312088,1.426069975,3.0
152.4013977,17.83960915,1.709653974,0.497065604,25.34473038,993.630127,1.463575959,1.150483012,1.01867795,8.413438797,1.806020021,0.99603641,27.63149071,62.90866089,98.62597656,12.08160019,1.422896981,3.0
199.5834045,18.21250916,1.371489048,0.09814547,18.32266998,998.5750122,1.209205031,1.060121059,1.020892024,10.83526039,0.086158432,0.995598614,30.30455971,61.97055817,98.63588715,3.935580969,1.431421041,3.0
119.3989029,19.13853073,1.274492979,0.095625237,19.33120918,998.2833252,1.206047058,1.012675047,1.019745946,0.000176062,0.084490061,0.997952282,24.83287048,61.74515915,98.76703644,0.886302114,1.43870604,3.0
150.0314941,18.40014076,1.710612059,0.496869802,24.19193077,994.6386108,1.47081697,1.168125987,1.025318027,6.69687891,0.65049541,1.004886031,27.3889904,61.75708008,98.65550995,7.911229134,1.424231052,3.0
101.0119019,18.24212074,3.913454056,3.499531984,22.8414402,997.7418823,2.742302895,1.947528005,1.031121969,16.34394073,1.79083395,1.003761053,23.75304985,61.87628937,98.37265778,40.91284943,1.404911041,3.0
100.1631012,17.66955948,2.703751087,1.993404031,23.26658058,997.6204224,2.118813992,1.597285986,1.041897058,10.07454967,1.398648977,1.017253995,25.05776024,61.43519974,98.54508972,35.49308014,1.409994006,3.0
20.11520958,18.2093792,2.801390886,3.500893116,22.55884933,997.5942993,2.292181015,1.377460003,1.012315989,1.613528013,1.722219944,0.998201013,15.36878967,61.08472061,98.34967041,40.76583099,1.396219015,3.0
120.5434036,17.95783997,1.28331399,0.100869097,24.38042068,996.5560913,1.22380805,1.014582038,1.019444942,2.52e-05,0.063121133,0.997253478,24.93862915,62.59235001,98.77211761,3.117192984,1.427912951,3.0
19.76234055,18.26626015,2.809009075,3.502413988,22.34936905,997.347229,2.300287008,1.370069981,1.032291055,2.017710924,1.927921057,1.016499043,15.18000984,63.28059006,98.58853149,41.81396866,1.396826982,3.0
100.8879013,17.64559937,2.740298033,2.00829792,23.19858932,997.6234131,2.030817032,1.63281095,1.026116014,11.13504982,1.036739945,1.001984,24.95813942,62.56055832,98.48267365,36.13203049,1.408807993,3.0
199.7449036,19.66663933,2.440884113,0.997807324,23.68740082,997.1375732,1.810089946,1.466153979,1.034402013,20.48280907,1.072456002,1.001077056,29.86997032,62.20769119,98.46131134,31.38496017,1.414036989,3.0
98.09356689,17.70410919,2.669192076,1.99563396,23.02985001,997.6179199,2.050230026,1.289005995,1.064049006,11.03629971,1.261880994,1.03578198,24.80706978,62.11231995,98.62531281,37.70291901,1.409008026,3.0
103.6488037,18.35618019,1.307600975,0.1108924,24.69457054,996.2286987,1.26312995,1.028172016,1.015653014,0.000293154,0.063505113,0.99379909,20.27227974,59.82944107,98.66808319,0.103223197,1.433794975,3.0
148.7010956,18.37121964,1.680928946,0.496695489,24.34616089,994.8582153,1.402012944,1.131170988,1.020733953,8.265629768,0.642364979,0.997276902,27.28329086,62.36981964,98.67166138,8.407260895,1.425299048,3.0
118.3261032,19.13610077,1.283287048,0.095693491,19.45181084,998.2960815,1.219552994,1.013628006,1.020454049,0.051761311,0.074583054,0.998721421,24.78190994,61.69905853,98.69043732,2.376441956,1.438897967,3.0
100.3347015,17.14045906,1.57674396,0.502593696,23.18687057,994.0565796,1.387917995,1.125687003,1.026936054,0.006032905,1.235285997,1.005298972,23.71841049,62.01456833,98.65135956,8.838210106,1.424592018,3.0
120.4504013,17.92230034,1.27660501,0.1006632,24.31757927,996.6350708,1.221413016,1.026980042,1.02225399,0.028439481,0.071340486,1.000812054,25.15199089,62.41749954,98.67198181,2.111690998,1.430485964,3.0
148.9346924,18.50799942,1.687669039,0.498573095,24.03487015,993.8198242,1.380777955,1.102321029,1.024464011,8.477007866,0.706332207,1.001170993,27.40652084,62.02251816,98.70288086,8.310768127,1.426537991,3.0
148.226593,18.56183052,1.707687974,0.495224804,23.68935966,992.6746216,1.458552003,1.141422987,1.023239017,8.503056526,0.854394078,1.002361059,27.50312042,61.40063095,98.69854736,8.494638443,1.427255988,3.0
49.68432999,17.96822929,2.281178951,2.006856918,23.11708069,997.5629883,1.926332951,1.188629985,1.018635035,0.274946213,1.407598972,1.000941992,20.26609039,62.40081024,98.47171021,37.18276978,1.408650994,3.0
191.0498962,16.60033989,1.661730051,0.094030619,18.41675949,998.5095215,1.502750993,1.24060595,1.06674099,10.76216984,1.007863998,1.042140007,24.91197014,61.50831985,98.67828369,2.047626019,1.43226397,3.0
147.9571991,17.88095093,1.695600033,0.497138709,24.72075081,994.5278931,1.43265295,1.135462046,1.024613023,9.194415092,0.81866771,1.00089395,27.52290916,62.50175095,98.59586334,4.731094837,1.419903994,3.0
120.8963013,19.13448906,1.273717046,0.095738508,19.35770035,998.3046265,1.20746696,1.002899051,1.01788795,0.000918473,0.068057828,0.99736172,24.81565094,62.05480957,98.70842743,0.307094008,1.447005033,3.0
98.7277832,18.26273918,3.894680023,3.496649027,22.87284088,997.7484131,2.794555902,2.028352976,1.025310993,15.41779995,1.897179008,0.998203397,23.81753922,61.82144928,98.38231659,40.13856888,1.404870987,3.0
119.7661972,17.91538048,1.279957056,0.100623101,24.46418953,996.6505127,1.219395041,1.012436032,1.018033028,0.000941922,0.070062339,0.996986926,25.04743004,62.36460114,98.67556,4.171370983,1.427922964,3.0
119.4419022,17.96936989,1.280493975,0.100935899,24.28616905,996.5305176,1.227131963,1.023404002,1.021602988,0.000141418,0.089162953,0.999544322,25.1529808,61.93429947,98.72664642,0.215386704,1.427945018,3.0
150.7420044,16.62471008,1.675341964,0.499959111,25.57436943,996.3912964,1.415966988,1.084915996,0.99393338,6.608316898,0.470340788,0.969594181,27.03702927,61.38990021,98.39438629,7.691110134,1.43898201,3.0
99.29045105,17.17914009,1.575328946,0.499795586,23.30040932,994.3043823,1.423010945,1.148813963,1.021602988,0.000320212,1.253836036,1.001716971,23.61068916,62.09325027,98.67044067,8.261313438,1.424592018,3.0
120.447998,18.00606918,1.28997004,0.101148501,24.48135948,996.4489746,1.232846022,1.021496058,1.02610898,0.000268707,0.056222409,1.002975941,25.04487991,61.87707901,98.79046631,0.1072198,1.429347038,3.0
150.179306,18.41949081,1.721024036,0.497172803,24.23064041,994.4918213,1.450582027,1.146191001,1.025318027,7.939064026,0.803359926,1.003587008,27.35141945,62.1051712,98.79231262,8.020169258,1.423324943,3.0
196.3058929,19.12735939,2.429949999,1.013442039,23.72076988,997.1287231,1.911697984,1.597524047,1.02552104,21.09464073,1.038148999,0.997651875,29.97693062,61.87866974,98.38408661,30.98229027,1.416285992,3.0
98.93759155,18.11894035,3.88283205,3.503454924,22.85942078,997.7158203,2.782043934,2.11275506,1.029482961,15.91524982,2.047204018,0.999625504,23.78939056,62.19338989,98.37677002,40.43439865,1.406371951,3.0
151.9674988,17.84543991,1.695178986,0.497075886,25.19008064,993.7567139,1.371798992,1.186007023,1.019745946,10.58736038,0.839732409,0.995598614,27.5754509,61.15148163,98.5949707,10.61604977,1.423135042,3.0
49.80353928,18.41835976,3.186350107,3.488048077,23.08480072,997.7982178,2.431819916,1.657367945,1.023378968,1.48210299,1.920760989,1.004830956,19.72916985,62.41987991,98.51113892,40.5851593,1.397506952,3.0
51.19115829,17.87817001,2.281838894,1.99740696,23.0759697,997.5739746,1.995609999,1.305933952,1.006554961,0.354885697,1.258607984,0.987692893,18.69697952,62.00503922,98.34358215,36.23733902,1.40822196,3.0
202.4308014,19.20721054,1.864127994,0.498448491,22.54109955,993.3615112,1.512552977,1.186722994,1.024093986,13.74069023,0.828279972,0.996757686,29.89312935,61.88581848,98.6729126,7.932051182,1.424553037,3.0
98.84221649,17.15864944,1.553176999,0.500655293,23.26703072,994.2282104,1.411893964,1.055590987,1.021602988,0.09341459,0.702902198,1.000996947,23.57677078,61.87807083,98.65516663,7.87680006,1.423864007,3.0
197.3966064,17.53845024,1.338732004,0.095929623,18.60491943,998.5401001,1.183729053,1.036754966,0.995598614,10.77455997,0.082311377,0.971024573,30.06598091,61.28499985,98.52036285,0.478386402,1.432050943,3.0
120.2525024,19.13769913,1.292705059,0.095648482,19.29496956,998.2877197,1.224622965,1.022210956,1.02009201,0.000295426,0.074667022,0.999044478,24.72905922,61.88404083,98.79680634,3.976694107,1.440448046,3.0
101.3265991,17.17930031,1.567253947,0.503625393,23.31488037,993.96521,1.415717959,1.163118958,1.021131039,0.004342988,1.338318944,0.999632716,23.06089973,61.64899063,98.59539032,6.980886936,1.42456305,3.0
98.49253082,16.40309906,1.257637978,0.094466269,18.58109093,998.4749756,1.219257951,0.994912088,1.005198002,0.000920362,0.070436627,0.982596517,23.72583961,61.70819855,98.77609253,2.712352991,1.429466963,3.0
99.75299072,17.58897018,1.945567012,0.996365607,23.68935966,997.1489258,1.608952045,1.231307983,1.08456099,4.381646156,0.655118227,1.062170029,22.10272026,63.26390076,98.7065506,32.83916855,1.414726973,3.0
200.1808014,17.36449051,1.372539997,0.095357791,18.42881012,998.5311279,1.188897967,1.047960997,1.017341018,11.09685993,0.079360552,0.993817329,31.97867966,61.45029831,98.60045624,5.134422779,1.433454037,3.0
99.46212006,17.44282913,1.930873036,0.999248624,23.65796089,997.15448,1.617187977,1.282569051,1.027096033,4.692454815,0.498401314,1.004780054,23.78989029,62.34835815,98.5891037,31.80541992,1.415531993,3.0
202.5921936,20.01264,2.447046995,0.992761791,23.65061951,997.1459961,1.860010028,1.373168945,1.033864975,21.02675056,1.082208991,1.003028035,29.69791031,62.12345123,98.53807068,32.34896088,1.412644029,3.0
120.1952972,19.13640022,1.291682005,0.095685072,19.22499084,998.2944946,1.223595023,1.017681003,1.022578955,0.000467436,0.071254604,1.000265956,24.8358593,61.74406052,98.7042923,1.268668056,1.439944983,3.0
120.6292038,19.1396904,1.283077002,0.095592722,19.20085907,998.2772217,1.217977047,1.019350052,1.020578027,8.95e-06,0.088820323,0.999548376,24.90099907,62.18862152,98.70162964,4.382590771,1.441516995,3.0
197.5039978,17.40797997,1.331135035,0.095500752,18.25995064,998.5333252,1.183765054,1.042477012,1.006742954,10.59321976,0.043138091,0.98313272,31.58658028,61.26747131,98.6532135,3.808954954,1.431385994,3.0
201.4671021,18.75400925,2.407644987,1.011180997,23.43810081,997.1248169,1.851369023,1.386998057,0.99125433,22.45517921,1.071488023,0.960306883,29.74151039,63.3306694,98.24472046,36.54866028,1.413735986,3.0
118.4262009,19.14219093,1.295317054,0.095522732,19.32633972,998.2639771,1.225214958,1.025310993,1.024963021,0.000138151,0.09978579,1.003389955,24.84169006,61.74819183,98.7264328,2.887983084,1.439548969,3.0
201.3901062,18.54512978,2.772120953,1.126821041,23.28108025,997.1226807,2.160717964,1.718881011,1.198133945,20.86932945,1.17215097,1.168185949,32.24951935,63.94102097,99.25292969,25.34929085,1.414244056,3.0
153.4837952,18.47994041,1.721364975,0.49812001,24.16052055,994.0327759,1.480079055,1.206630945,1.021602988,7.957046986,0.672323585,0.999487817,27.17296028,61.89535904,98.74947357,8.240281105,1.423859,3.0
205.7014008,19.10343933,1.881875992,0.495617688,22.53193092,992.5604248,1.50206399,1.213665009,1.026051998,15.22066021,1.038709998,0.9973436,29.96064949,62.16556931,98.64022827,7.281223774,1.423383951,3.0
49.92752075,17.87627983,2.281316996,1.996433973,23.24967003,997.5836182,1.918830037,1.297351003,1.021901011,0.273478508,1.643458009,1.004884005,18.81592941,61.84767914,98.57720947,35.73770905,1.407135963,3.0
119.308403,15.67446041,1.288359046,0.097189173,23.62478065,997.6016235,1.221552968,1.017442942,1.016204953,0.02039971,0.088475451,0.995598614,24.94413948,61.80550003,98.61485291,3.747184992,1.445523024,3.0
19.88154984,18.26864052,2.8047719,3.483730078,22.47421074,997.336792,2.290422916,1.341935992,1.026921988,1.462667942,1.893960953,1.011999965,14.64865971,61.32791901,98.59410095,38.12805939,1.399062037,3.0
194.6815033,19.24781036,1.827834964,0.501208127,22.74724007,993.3463745,1.549682021,1.212471962,1.023460984,13.68136024,0.494371086,0.99813962,30.02211952,62.09880829,98.61431885,8.182744026,1.426872969,3.0
99.40013123,17.78367043,2.69969511,2.003973961,23.30635071,997.6674805,2.13876605,1.537919044,1.02185297,9.47561264,1.058652043,0.9975577,23.76483917,61.96331024,98.42445374,36.16886139,1.408076048,3.0
118.7552032,18.13311005,1.302800059,0.101315498,24.69457054,996.3848877,1.241685033,1.026980042,1.027971983,0.000471305,0.085131943,1.005133033,25.68634033,62.6457901,98.67610931,2.90792799,1.428539038,3.0
122.9561996,17.95591927,1.279600978,0.100858003,24.34900093,996.5604248,1.219066978,1.016013026,1.021602988,5.81e-06,0.043616921,0.999313593,24.93696976,62.42784119,98.72442627,3.58305192,1.428177953,3.0
52.46910095,18.33510017,3.220733881,3.528841972,23.00307083,997.7714844,2.364955902,1.600384951,0.9714517,1.205615044,2.030051947,0.95107758,19.81121063,61.98118973,98.13552856,41.01445007,1.398674965,3.0
148.419693,18.47385025,1.689596057,0.498024493,24.09769058,994.0791016,1.429172993,1.178377986,1.025904059,6.996121883,0.663099885,1.004222989,27.39079094,61.81668091,98.67675018,7.73885107,1.425408006,3.0
49.9513588,17.88829041,2.274205923,1.997486949,23.10540962,997.5728149,1.856819034,1.250143051,1.004878998,0.217010006,1.64269197,0.986519217,18.80584908,62.16716003,98.34986115,36.22539902,1.407608986,3.0
200.9669952,18.86574936,1.846017957,0.489938289,23.37528992,991.2067871,1.54223597,1.247997046,1.024080992,13.56546974,0.790284514,0.999313593,30.13138008,61.42567062,98.67537689,8.168568611,1.427518964,3.0
203.2675934,19.22451019,1.865960002,0.499452889,22.60152054,993.2979736,1.510853052,1.217241049,1.029031038,14.28454018,0.58346951,1.002343059,29.98735046,61.99787903,98.63503265,7.903317928,1.425541997,3.0
99.63378143,17.58333969,1.959969044,1.004912019,23.81498909,997.1489868,1.764649987,1.343366027,1.084030032,2.275540113,1.195523977,1.063312054,22.61619949,63.09938812,98.69821167,33.78549957,1.40702796,3.0
49.87030029,17.87771988,2.294043064,1.997967958,23.20274925,997.5875244,1.861804962,1.225108981,1.022552013,0.361857504,1.594838977,1.006706953,19.03463936,61.53057098,98.45263672,35.50600815,1.407624006,3.0
102.2802963,17.60808945,1.972288966,0.98847729,23.71401978,997.1486206,1.682494044,1.298303962,1.065917015,3.144201994,0.875831425,1.043249965,20.49884987,62.91342926,98.66721344,29.99757957,1.414011002,3.0
108.3647995,18.34653091,1.442368984,0.126621693,24.81631088,996.1663818,1.316113949,1.072757006,1.074337006,1.230137944,0.313748509,1.053112984,33.44911957,55.14086151,99.07218933,0.0,1.43345499,3.0
19.83864021,18.25517082,2.814167976,3.502053976,22.45981979,997.3953247,2.315587997,1.359341025,1.014819026,1.667649984,2.024787903,1.00199604,16.18643951,62.22676086,98.43984985,40.90797043,1.392459035,3.0
89.20279694,18.50213051,1.833451033,1.011397958,23.51685905,997.1472168,1.547521949,1.144521952,0.921205878,2.766570091,1.265751958,0.897946477,19.76107979,63.1280098,98.04254913,33.51480865,1.418408036,3.0
149.7167969,18.46949005,1.671018004,0.497956187,24.14639091,994.1121826,1.408205032,1.118772984,1.023460984,8.933327675,0.734667599,1.001170993,27.36436081,62.09563065,98.69718933,8.085203171,1.42651403,3.0
100.3871994,17.21873093,1.544513941,0.504672706,23.17332077,993.8724976,1.433944941,1.044623017,1.001536965,0.066753954,0.975402117,0.981796682,23.65576935,62.25299072,98.63993073,7.816236973,1.423410058,3.0
99.2141571,17.93103981,3.645955086,3.297240973,22.96781921,997.697876,2.64524889,1.955157995,1.023910046,13.73910999,1.882570028,0.996092081,23.48316956,61.4781189,98.34161377,40.45447922,1.405261993,3.0
100.6256027,17.64676094,2.731254101,2.007016897,23.20842934,997.6237793,2.152508974,1.483319998,1.023859978,11.73386002,1.56806004,1.001132011,24.94569016,62.43777084,98.3667984,35.66687012,1.403610945,3.0
150.8182983,18.51427078,1.697620034,0.498752892,23.68935966,993.7722168,1.431419969,1.096361041,1.027040958,8.079894066,0.784774125,1.002732992,27.29107094,62.18862152,98.75644684,7.91390419,1.427656054,3.0
